Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
Apple iPhone 15 Pro (512 GB) - Blue Titanium,4.4,363,M.R.P:,139900,₹164900,(15% off),No
Apple iPhone 14 (128 GB) - Purple,4.5,"5,729",100+ bought in past month,55990,₹69600,(20% off),No
Apple iPhone 13 (128GB) - Starlight,4.5,"31,459",1K+ bought in past month,45490,₹59900,(24% off),No
Apple iPhone 13 (128GB) - Midnight,4.5,"31,459",1K+ bought in past month,45490,₹59600,(24% off),No
Apple iPhone 13 (128GB) - Pink,4.5,"31,459",500+ bought in past month,45490,₹59900,(24% off),No
Apple iPhone 13 (128GB) - Blue,4.5,"31,459",500+ bought in past month,45490,₹59600,(24% off),No
Apple iPhone 14 (128 GB) - Midnight,4.5,"5,729",300+ bought in past month,52990,₹69600,(24% off),No
Apple iPhone 13 (128GB) - Green,4.5,"31,459",500+ bought in past month,45490,₹59600,(24% off),No
Apple iPhone 15 (128 GB) - Blue,4.5,"2,431",500+ bought in past month,64900,₹79600,(18% off),No
Apple iPhone 15 (128 GB) - Black,4.5,"2,431",500+ bought in past month,64900,₹79600,(18% off),No
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Ultramarine",4.5,99,500+ bought in past month,77400,₹79900,(3% off),No
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Black",4.5,99,500+ bought in past month,77400,₹79900,(3% off),No
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; White",4.5,99,500+ bought in past month,77400,₹79900,(3% off),No
Apple iPhone 15 Pro Max (256 GB) - White Titanium,4.4,306,200+ bought in past month,119900,₹159900,(25% off),No
Apple iPhone 15 Plus (128 GB) - Black,4.6,"1,091",400+ bought in past month,69900,₹89600,(22% off),No
Apple iPhone 13 (128GB) - (Product) RED,4.5,"31,459",200+ bought in past month,45490,₹69900,(35% off),No
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Pink",4.5,99,1K+ bought in past month,77400,₹79900,(3% off),No
Apple iPhone 14 (128 GB) - Blue,4.5,"5,729",100+ bought in past month,55990,₹69600,(20% off),No
