Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,673",2K+ bought in past month,74990.0,₹149999,(50% off),No
"realme GT 7 Pro (Mars Orange,12GB+256GB) | India's First Snapdragon 8 Elite Processor | RealWorld Eco² OLED Plus Display | 5800mAh Battery",,,50+ bought in past month,59999.0,₹69999,(14% off),No
"Xiaomi 14 (Jade Green, 12GB RAM, 512GB Storage) | 50MP Leica Professional Optics | 120 Hz 1.5K LTPO AMOLED | SD 8 Gen 3 Hyper OS",4.2,612,400+ bought in past month,49999.0,₹79999,(38% off),No
"Xiaomi Handheld Garment Steamer, Foldable travel steam iron for clothes, Vertical and Horizontal, Powerful 1300 Watt fast heat up, Kills 99.9%* bacteria, White",4.0,291,2K+ bought in past month,2099.0,₹3999,(48% off),No
"Xiaomi Pad 6| Qualcomm Snapdragon 870| Powered by HyperOS |144Hz Refresh Rate| 8GB, 256GB| 2.8K+ Display (11-inch/27.81cm) Tablet| Dolby Vision Atmos| Quad Speakers| Wi-Fi| Gray",4.5,"2,506",1K+ bought in past month,25999.0,₹41999,(38% off),No
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 8GB RAM, 256GB Storage) |SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",4.1,"3,953",M.R.P:,23290.0,₹52999,(56% off),No
"Xiaomi Mi 360° Home Security Camera 2K (1296p)| 2024 New Launch| 3MP High Res| F/1.6 High Aperture for Superior Colors| CCTV Camera for Home| AI Human Detect (No False Alarm)| Talk Back Feature,White",4.0,"1,030",5K+ bought in past month,2399.0,₹4999,(52% off),No
"MI Xiaomi Grooming Kit,(Trimmer Kit) All-In-One Professional Styling trimmer, Body Groomer, Nose & Ear Hair Trimming blade, Beard Comb,40 Length Settings,0.5mm Precision,Type-C & 90 min Run Time,Black",4.2,"62,159",3K+ bought in past month,1449.0,₹3299,(56% off),No
"Xiaomi Power Bank 4i 20000mAh 33W Super Fast Charging PD | Power Delivery | QC 3.0|Type C Input & Output |Triple Output Ports|Classic Black|Supports Android,Apple, Tablets, Earbuds, Watches etc (MI)",4.3,"95,561",7K+ bought in past month,1999.0,₹3999,(50% off),No
"Xiaomi 14 (White, 12GB RAM, 512GB Storage) | 50MP Leica Professional Optics | 120 Hz 1.5K LTPO AMOLED | SD 8 Gen 3 Hyper OS",4.2,612,300+ bought in past month,49999.0,₹79999,(38% off),No
"Samsung Galaxy M15 5G Prime Edition (Stone Grey,6GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",3.9,941,4K+ bought in past month,11999.0,₹16999,(29% off),No
"Redmi A4 5G (Sparkle Purple, 4GB RAM, 64GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | Free 33W Charger in Box",,,3K+ bought in past month,8499.0,₹10999,(23% off),No
"MI Xiaomi Beard Trimmer 2C With High Precision Trimming | 2 Beard Comb | USB Type-C | Fast Charging | 0.5mm Precision | 40 Length Settings | 90 Min Run Time, Black",4.2,"90,673",8K+ bought in past month,949.0,₹1999,(53% off),No
Xiaomi Smart Pen (2nd Generation),4.2,748,500+ bought in past month,5999.0,₹8999,(33% off),No
"Redmi Note 13 Pro (Scarlet Red, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",4.1,50,300+ bought in past month,18489.0,₹28999,(36% off),No
"Xiaomi 11 Lite (Vinyl Black, 8GB RAM, 128GB Storage)",3.5,54,M.R.P:,12740.0,₹25999,(51% off),No
"Xiaomi 14 CIVI (Shadow Black, 8GB RAM, 256GB Storage)",3.6,45,M.R.P:,40999.0,₹54999,(25% off),No
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",3.9,"2,396",2K+ bought in past month,12939.0,₹17999,(28% off),No
"Redmi Note 13 Pro+ (Fusion Black, 12GB RAM, 512GB Storage)",3.9,931,100+ bought in past month,31999.0,₹37999,(16% off),No
Xiaomi Robot Vacuum Cleaner X10|Auto Cleaning with 60 Days Hands Free Cleaning|Powerful Suction|Advanced Laser sensors|240 min Run Time|Vacuum & Mopping|Free 1 Yr + 1 Yr Extended Warranty|2024 Launch,3.9,112,200+ bought in past month,24999.0,₹59999,(58% off),No
"Samsung Galaxy A16 5G (Blue Black, 6GB RAM, 128GB Storage) | Super AMOLED | 50MP Triple Camera with Ultra Wide Lens | 6 OS & 6 Years Security Updates | IP54 | Tap & Pay | 5000mAh",4.0,18,100+ bought in past month,17499.0,₹19999,(13% off),No
"Samsung Galaxy M15 5G (Celestial Blue,4GB RAM,128GB Storage)| 50MP Triple Cam| 6000mAh Battery|MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update|Super AMOLED Display|Without Charger",3.8,"1,747",M.R.P:,12299.0,₹15999,(23% off),No
"Xiaomi Smart Air Fryer for 4-5 People | 90% Less Fat l 1500W Fast Cooking | 7 Pre-set Menus | Grill, Bake, Fry, Roast, Reheat, Defrost | 40-200°C l Dual Speed Technology | Voice Control | 90+ Recipe",4.3,617,100+ bought in past month,5590.0,₹14999,(63% off),No
