Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,669",3K+ bought in past month,74990,₹149999,(50% off),Yes
"Samsung Galaxy M35 5G (Moonlight Blue,8GB RAM,256GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"5,176",1K+ bought in past month,20499,₹27499,(25% off),Yes
"realme NARZO N65 5G (Deep Green 8GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim 190g Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",4.0,"1,632",4K+ bought in past month,13499,₹15999,(16% off),Yes
"realme NARZO 70 5G (Forest Green,8GB RAM, 128GB Storage | Dimensity 7050 5G Chipset | 120Hz AMOLED Display | 50MP Primary Camera | 45W Charger in The Box",4.1,"1,802",500+ bought in past month,13999,₹20999,(33% off),Yes
"realme NARZO 70x 5G (Ice Blue, 8GB RAM,128GB Storage)|120Hz Ultra Smooth Display|Dimensity 6100+ 6nm 5G|50MP AI Camera|45W Charger in The Box",4.0,"3,700",1K+ bought in past month,13999,₹18999,(26% off),Yes
"realme NARZO 70 5G (Ice Blue,8GB RAM, 128GB Storage | Dimensity 7050 5G Chipset | 120Hz AMOLED Display | 50MP Primary Camera | 45W Charger in The Box",4.1,"1,802",400+ bought in past month,13999,₹20999,(33% off),Yes
"realme NARZO N65 5G (Amber Gold 8GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",4.0,"1,632",4K+ bought in past month,13499,₹15999,(16% off),Yes
"realme P1 Pro 5G (Parrot Blue, 8GB RAM, 256GB Storage) | Up to 16 GB Dynamic RAM | Snapdragon 6 Gen 1 Processor | 6.7"" Curved AMOLED Display | 50MP + 8MP | 16MP Front Camera | IP65 Water Resistance",4.0,137,200+ bought in past month,18429,₹25999,(29% off),Yes
"realme C65 5G (Feather Green, 128 GB) (6 GB RAM)",4.1,118,300+ bought in past month,11565,₹15999,(28% off),Yes
"realme NARZO 70 Turbo 5G (Turbo Purple,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",4.0,308,1K+ bought in past month,16999,₹19999,(15% off),Yes
"Tecno POVA 6 NEO 5G (Aurora Cloud, 8GB+256GB) | Advanced AI Features | 108MP Ultra Clear AI Camera | D6300 Powerful Processor | 5 Year Lag Free Fluency | 5000 mAh Battery | in Built Infrared and NFC",3.8,294,500+ bought in past month,13999,₹16999,(18% off),Yes
"realme GT 7 Pro (Mars Orange,12GB+256GB) | India's First Snapdragon 8 Elite Processor | RealWorld Eco² OLED Plus Display | 5800mAh Battery",N/A,N/A,50+ bought in past month,59999,₹69999,(14% off),Yes
"realme GT 6T 5G (Fluid Silver,8GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,693",400+ bought in past month,32999,₹35999,(8% off),Yes
"realme 13 Pro 5G (Monet Gold,8GB+128GB)",3.5,132,100+ bought in past month,23999,₹28999,(17% off),Yes
"realme P1 5G (Phonix Red, 8GB RAM, 128GB Storage)",4.0,556,100+ bought in past month,16299,₹21999,(26% off),Yes
realme P1 Pro 5G (12GB RAM & 256GB Storage) (Parrot Blue),4.0,137,M.R.P:,20920,₹25999,(20% off),Yes
realme Buds 2 Wired in Ear Earphones with Mic (Black),4.3,"146,454",10K+ bought in past month,599,₹799,(25% off),Yes
"realme NARZO 70 Turbo 5G (Turbo Yellow, 8GB RAM, 128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",4.3,267,1K+ bought in past month,17999,₹20999,(14% off),Yes
"realme NARZO 70 Turbo 5G (Turbo Yellow,12GB RAM,256GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",4.2,114,500+ bought in past month,20999,₹23999,(13% off),Yes
"realme NARZO N65 5G (Deep Green 4GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim 190g Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",4.0,"1,632",500+ bought in past month,11499,₹13999,(18% off),Yes
"iQOO Z9s Pro 5G (Luxe Marble, 8Gb Ram, 128Gb Storage) | Snapdragon 7 Gen 3 Processor |120 Hz Curved Amoled Display with 4500 Nits Local Peak Brightness | 5500 Mah Battery | Ai Erase, White",4.4,"1,472",3K+ bought in past month,24998,₹29999,(17% off),Yes
"Lava O3 (Glossy Black, 4 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",3.6,52,1K+ bought in past month,6199,₹7199,(14% off),Yes
